song_id,Local_lat,Local_long,Homeland_lat,Homeland_long,culture_id,Audio_notes,Duration,Archival_source#,Song,Genre,Song_notes,Performers,Instruments,Gender of Vocalists,Lyrics,Recorded_by,Year,Publisher,Publcation_collection,Repository
254,-0.65,29.5,,,21132,,0:01:10,T67.7B,Amabele-O-Iye,Party Song; Women's Song,"Women's party song, sung by three women in polyrhythmic, interwoven melodic lines.","Moisi, Magdalena, Teresa, female trio",3 Female Voices,Women,,Hugh Tracey,1952-57,ILAM; Smithsonian Folkways,"The Sounds of Africa, International Library of African Music AMA TR125","The Hugh Tracey Acetate and Vinyl Collections, The International Library of African Music, Rhodes University, Grahamstown, South Africa; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
255,-0.65,29.5,,,21132,,0:01:11,T67.7A,Mai-O-Da,Fishing Song; Women's Song,"A women's song, sung after fishing. Three women sing a litany in unison, with occasional harmony.","Moisi, Magdalena, Teresa, female trio",3 Female Voices,Women,,Hugh Tracey,1952-57,ILAM; Smithsonian Folkways,"Music of Africa Series, MOA23-10; The Sounds of Africa, International Library of African Music AMA TR125","The Hugh Tracey Acetate and Vinyl Collections, The International Library of African Music, Rhodes University, Grahamstown, South Africa; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
256,2.72,30.64,,,21132,,0:00:39,T67B.17,Honey Song,Honey Song; Animal Song,"Honey song, with buzzing to imitate bees. The song sung in the village.","Male leader, mixed chorus, clapping, buzzing",Male Voice; Mixed Voices; Clapping; Buzzing,Mixed adults,,Colin M. Turnbull,1958,Previously Unpublished,Excerpts from Colin M. Turnbull's personal recordings from 1954 and 1958,"Research Library, American Museum of Natural History, New York; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
257,2.72,30.64,,,21132,,0:03:08,T67B.,The Honey Harvest,Harvest Song; Honey Song,Overlapping canon,"Group of men, sticks",Male Voices; Sticks,Men,,Colin M. Turnbull,1954-58,Previously Unpublished,Excerpts from Colin M. Turnbull's personal recordings from 1954 and 1958,"Research Library, American Museum of Natural History, New York; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
258,2.72,30.64,,,21132,,0:01:42,4A22.A8,Traveling Song,Traveling Song,"The sum total of the song ""Tu na Kwenda"" (translates into ""We are going"") and ""Tu na rudi"" (translates into ""We are returning to""). This song was written during the war and it is It is popular throughout the forest from Stanleyville to Irumu. Now days this song is used as a marching or even as a traveling song. Whenever a group of tribesmen in this area set out, on foot, bicycle, or perched on a truck, they are likely to sing this song. (Colin M. Turnbull and Francis S. Chapman, Music of the Ituri Music, Ethnic Folkways Library, Album No. FE 4483, 1957)","Male leader, mixed chorus, hand clapping, drums, mgungu",Male Voice; Mixed Voices; Hand clapping; Drums; Mgungu,Mixed adults,,Colin M. Turnbull; Francis S. Chapman,1950s,Smithsonian Folkways,"Music of the Ituri Forest. Folkways Records FE4483, 1957","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
9111,2.72,30.64,,,21132,,0:00:52,T67B.20; CHB1A1.18; CHB2A2.30,Yandu,Dance Song,"A unique Budo dance song, with vocal ostinatos pulsating under exclamations.","Male chorus, male solos",Male Voices; Male Voices,Men,,Colin M. Turnbull,1958,Previously Unpublished,Excerpts from Colin M. Turnbull's personal recordings from 1954 and 1958,"Research Library, American Museum of Natural History, New York; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
9227,2.72,30.64,,,21132,,0:00:50,4A22.A10; WFS1A.4,Elephant Hunting Song,Hunting Song,"""The real Pygmy music is only heard in the forest. They have distinct types of song for distinct activities. A Hunting Song can be distinguished by scale and technique from a Honey Song, or from the songs of the Elima or the Molima - the religious societies of women and men. 

Hunting songs may be sung when setting out in the morning, but more often in the evening, after a meal around the camp fire. The men all eat together while the women and children eat outside their beehive-shaped huts. The forest all around is dark and silent, except for the crickets and frogs, and an occasional distant growl of some animal looking for a meal. The circular camp is lit by a large fire in the center, and a number of smaller fires, one outside each hut. The group of men in the center are the main singers, but sometimes the solo or even the chorus is passed around the circle of huts in canon form - one group taking over a measure before the other finishes. Clapped sticks are used for accompaniment -- either split at the end, or unsplit -- giving a harder, hollow sound. 

In this elephant-hunting song split sticks are used to mark the time, and only the group of men and boys around the main fire sing. A couple of chords start them off, but then there is, as usual, a long warming-up period. The solo is taken up by two young hunters, overlapping, taking over from each other the story of the hunt. The chorus, very hesitant and uncertain to begin with, slowly gets under way, using the peculiar hooting technique in which each singer has one particular note which he hoots at the appropriate moment. Sometimes a singer will have two notes, and in this way a harmonic as well as a melodic pattern is passed around the circle. 

As the chorus takes shape the soloist tells his simple story, occasionally breaking off to tell the others that they are putting up a pretty poor show, and he stands up ana begins to dance. The chorus and the split stick continue without change now, and the soloist, instead of singing, dances in the firelight and mimes the story of the elephant hunt. He ends this act with a series of yodels of satisfaction."" (Colin M. Turnbull and Francis S. Chapman, Music of the Ituri Music, Ethnic Folkways Library, Album No. FE 4483, 1957)","Male chorus, split sticks",Male Voices; Split Sticks,Men,,Colin M. Turnbull; Francis S. Chapman,1958,Smithsonian Folkways,"Music of the Ituri Forest. Folkways Records FE4483, 1957","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
9260,2.72,30.64,,,21132,Old audio file #T5521R12,0:02:07,4A22.B3; WFS1B.12,Alima Song ,Puberty Song,"The Alima (which is also called Elima) takes place whenever a girl reaches the age of puberty. She moves into a special hut and is watched over by an old lady for a month and only girls of her age keet her a company. While she is in a special hut, she learns the songs of the Elima. On occasion, she appears in front of her hut, her body shining with palm oil, and sings those songs, while the young men form an admiring group nearby and chant the chorus. In this recording, three girls are singing together, and show a very delicate sense of harmony and a fine ear for pitch. (Colin M. Turnbull and Francis S. Chapman, Music of the Ituri Music, Ethnic Folkways Library, Album No. FE 4483, 1957)",Girls' chorus,Girls' Voices,Girls,,Colin M. Turnbull; Francis S. Chapman,1958,Smithsonian Folkways,"Music of the Ituri Forest. Folkways Records FE4483, 1957","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
309,-5.04,20.71,,,20219,,0:04:19,TR35.A5,Kolombo Mmbo Wakalwa Kuba Shanyi,Dance Song,"Kalombo dance song. the title translates to ""This Man Must Grow Up to Be Very Rich.""","Male chorus, chisanzhi, mbira, panpipes, basket rattles",Male Voices; Chisanzhi; Mbira; Panpipes; Basket Rattles,Men,,Hugh Tracey,1957,ILAM; Smithsonian Folkways,"The Sounds of Africa, International Library of African Music AMA TR35","The Hugh Tracey Acetate and Vinyl Collections, The International Library of African Music, Rhodes University, Grahamstown, South Africa; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
319,-5.11,18.42,,,23563,,0:00:35,4A21.A2,Work Song,Work Song; Building Song; Chief's Song,"Sung during the building of a house for the chief. The Bapende (plural of Pende) men cut down the trees, in a near by forest, and carry them to the villiage. Upon arrival they dig holes and set the uprights. The various timbers are put together with vines, and the roof is covered with dry straw. Then the village women take over the work; and they take care of building the wals of the new house. 

The people of the village are under the commnad of their chief, who is also the judge in difference. The chief is the one who is responsible for maintaining the peace and supporting the traditions of the ancestors. (Leo A. Verwilghen, Folk Music of the Western Congo, Folkways Ethnic Library, Album No. FE 4427, 1952)",Male chorus,Male Voices,Men,,Leo A. Verwilghen,1935-36,Smithsonian Folkways,"Folk Music of the Western Congo, Ethnic Folkways, 1952, FE4427","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
320,-5.11,18.42,,,23563,,0:01:47,4A21.B7,Bapende and Bakwesi Children's Songs,Children's Song; Magic Song,"Song about the death of a witch doctor. When one dies, the name of his fetish must be revealed so as to appoint a successor. Though it is not a children's song, children do participate. (Leo A. Verwilghen, Folk Music of the Western Congo, Folkways Ethnic Library, Album No. FE 4427, 1952)",Children's chorus,Children's Voices,Mixed children,,Leo A. Verwilghen,1935-36,Smithsonian Folkways,"Folk Music of the Western Congo, Ethnic Folkways, 1952, FE4427","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
237,3.03,29.54,,,10396,,0:06:03,T66.3&4,Veru and Ndiri,Topical Song,Topical song,"Albert Lokwa na Jarimo, likembe (struck sticks)",Male Voice; Likembe (Struck Sticks),Men,,Hugh Tracey,1952,ILAM; Smithsonian Folkways,"The Sounds of Africa, International Library of African Music AMA TR124-05","The Hugh Tracey Acetate and Vinyl Collections, The International Library of African Music, Rhodes University, Grahamstown, South Africa; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
9160,-2.3,14.37,,,19014,,0:00:21,4A32.B33; CHB2A1.17,Funeral Music,Funeral Song,"Two men are singing. One of them plays the drum, while the other strikes a calabash with his rattle into which he breathes his song.","Male duet, Kukuya, calabash, rattle",2 Male Voices; Kukuya; Calabash; Rattle,Men,,"Gilbert Rouget, André Didier, Musée de l'Homme, Ogooué-Congo Expedition",1946,Columbia Records,"Columbia World Library of Folk & Primitive Music, Vol. II: African Music from the French Colonies. Columbia Masterworks SL205","Sound Archives of the CNRS & the Musée de l'Homme, Centre de Recherche en Etnomusicologie, http://archives.crem-cnrs.fr/; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
30064,2.62,14.02,,,30015,,0:02:33,,Yelli,Yodel; Hocket,,"Male voices, mixed chorus, yodeling, hocketing, clapping, struck stones",Male Voices; Mixed Voices; Yodeling; Hocketing; Clapping; Struck Stones,Mixed adults,,Martin Cradick,1990-92,Hannibal Records,"Heart Of The Forest: The Music Of The Baka Forest People Of Southeast Cameroon, Hannibal Records HNCD 1378, 1993, track 3.","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
30065,2.62,14.02,,,30015,,0:05:21,,Abale,Hocket,,"Water drums, hocketing voices, rattles",Water Drums; Hocketing Voices; Rattles,Mixed adults,,Martin Cradick,1990-92,Hannibal Records,"Heart Of The Forest: The Music Of The Baka Forest People Of Southeast Cameroon, Hannibal Records HNCD 1378, 1993, track 14.","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
30066,2.62,14.02,,,30015,,0:03:19,,Capellai,Women's Song,"A women's song, sung softly and with laughter. As the song progresses, a male voice interjects.","Female voices, drums, male voice, laughter",Female Voices; Drums; Male Voice; Laughter,Mixed adults,,Martin Cradick,1990-92,Hannibal Records,"Heart Of The Forest: The Music Of The Baka Forest People Of Southeast Cameroon, Hannibal Records HNCD 1378, 1993, track 18.","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
30067,2.62,14.02,,,30015,,0:02:25,,Forest Party,Forest Song; Party Song; Cries,"A forest song, in which the group cries over a drum, shaker, and the sound of the forest.","Sounds of forest, drums, cries, many mixed voices",Forest Sounds; Drums; Cries; Mixed Voices,Mixed adults,,Martin Cradick,1990-92,Hannibal Records,"Heart Of The Forest: The Music Of The Baka Forest People Of Southeast Cameroon, Hannibal Records HNCD 1378, 1993, track 20","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
30068,2.62,14.02,,,30015,,0:01:23,,Yelli,Forest Song; Yodel,Forest song with yodeling and a rattle,"Evening forest sounds, male yodeling solo, percussion on leaves, rattle",Evening Forest Sounds; Male Yodeling Solo; Percussion On Leaves; Rattle,Men,,Martin Cradick,1990-92,Hannibal Records,"Heart Of The Forest: The Music Of The Baka Forest People Of Southeast Cameroon, Hannibal Records HNCD 1378, 1993, track 1","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
30179,2.15,12.13,,,30015,,0:06:59,,Mebasi,Play Song; Yodel Song,Vocal play and yodeling. Recorded at Elone Encampment ,"Mixed voices, mbeny (ndumu) drum, clapping",Mixed Voices; Mbeny (Ndumu) Drum; Clapping,Mixed adults,,Pierre Sallée,1967-73,Ocora,"Musique de Pygmies Bibayak, Ocora Records, track 1","Sound Archives of the CNRS & the Musée de l'Homme, Centre de Recherche en Etnomusicologie, http://archives.crem-cnrs.fr/; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
423,1.61,16.04,,,16292,,0:07:07,"4A14.B1, B5","Chants, De Levee De Deuil, Par Mondelendoumbe, Ngoundi",Funeral Song,Song with mbira and percussion sticks,"Male solo, male chorus, mbira, sticks",Male Voice; Male Voices; Mbira; Sticks,Men,,Gilbert Rouget; André Didier; Musée de l'Homme; Mission Ogooué-Congo,1946,Boite à Musique (BAM),Musiqu Bantou D'Afrique Equatorial Francaise. Musée de l'Homme. BAM LD-324,"Sound Archives of the CNRS & the Musée de l'Homme, Centre de Recherche en Etnomusicologie, http://archives.crem-cnrs.fr/; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
