society_id,Society_latitude,Society_longitude,Homeland_latitude_of_diasporic_peoples,Homeland_longitude_of_diasporic_peoples,Area_latitude,Area_longitude,Region,Division,Subregion,Area,society,alternative_names,People,People_alternative_names,People2,People3,Preindustrial_Style_clusters,Focal_years,Koppen_climate_terrain,Koppen_code,Preindustrial_Subsistence_taxon,Taxon_id,cantometrics_samplesize,minutage_samplesize,parlametrics_samplesize,phonotactics_samplesize,Language,ISO6393,GlottoID,LevelGlottoID,LangLevParent,FamilyLevGlottocode,Country,Country_id,Society_summary,Notes_1,Notes_2,Culture Sources
30068,-12.34,133.34,,,-11.59,133.58,Australia,Northern Territory,Coastal & Island West Arnhem,Arafura Sea,Gunbalang,Gunbarlang; Kunbarlang; Warlang; Gambalang; Gunbulan; Gunbalanya,Goulburn Islanders,,,Indigenous Australians,Circum-Pacific Hunter/ Foragers,1948,Tropical Savannah,Aw,,,1.0,1.0,,,Kunbarlang,ISO 639-3: wlg,kunb1251,language,kunb1251,gunw1250,Australia,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottokunb1251 @Ethnowlg @WikiGambalang @Lomax1966-72Minutage
30077,-11.63,130.96,,,-11.59,133.58,Australia,Northern Territory,Coastal & Island West Arnhem,Arafura Sea,Tunuvivi,Tiwi; Wongak; Nimara,Tiwi Islanders,,,Indigenous Australians,Circum-Pacific Hunter/ Foragers,1948,Tropical Savannah,Aw,C-Australia,scfal18,1.0,,1.0,,Tiwi,ISO 639-3: tiw,tiwi1244,language,tiwi1244,ISOLATE_tiwi1244,Australia,,"For the Tiwi people, music has built and played an important part of their live features. They sing regarding many important aspects of their lives, as well as cooking, family, hunting, nature and the Australian outback. Their land has been passed down from generation to generation and plays crucial part of their lives; they sing songs about the land praising and expresing their appreciation and love towards it. The Tunuvivi people of the Tiwi Islands in the Arafura Sea live by hunting, fishing, agriculture, native arts, and tourism. Their creation stories place them living on the islands as far back as 7,000 years. Tiwi art includes woodcarvings of birds from Tiwi mythology. Each bird has different meanings: some predict monsoon rains, others warn of cyclones or death.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottotiwi1244 @Ethnotiw @WikiTiwi @Lomax1971-72Parlametrics
62533,-12.05,134.23,,,-12.11,134.52,Australia,Northern Territory,Coastal & Island West Arnhem,Coastal C Arnhem Land,Burarra,Gidjingali; Ngapanga; Burera,Burarra Peoples,,,Indigenous Australians,Circum-Pacific Hunter/ Foragers,,Tropical Savannah,Aw,C-Australia,scfal15,1.0,,1.0,,Burarra,ISO 639-3: bvr,bura1267,language,bura1267,mani1293,Australia,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiBurarraPeople @Glottobura1267 @Ethnobvr @Lomax1971-72Parlametrics
62551,-12.78,143.34,,,-11.22,142.37,Australia,Queensland,Far North Queensland,Cape York Peninsula,Umpila,"Koko-umpilo, Ompeila Ompela, Oombilla",Uutaalnganu (Kawadji),,,Indigenous Australians,Circum-Pacific Hunter/ Foragers,1960,Tropical Savannah,Aw,,,1.0,,,,Umpila,ISO 639-3: ump,umpi1239,language,umpi1239,pama1250,Australia,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikIUmpila @Glottoumpi1239 @Ethnoump
30079,-16.92,145.99,,,-16.68,145.45,Australia,Queensland,Far North Queensland,Coral Sea Coast,Yidinji,Yidiñ; Yarrabah,Yidinji Peoples,,,Indigenous Australians,Circum-Pacific Hunter/ Foragers,1966,Tropical Savannah,Aw,,,1.0,,,,Yidiñ,ISO 639-3: yii,yidi1250,language,yidi1250,pama1250,Australia,,"The Yidinji people, also known as the Yidiñ, are an aboriginal Australian ethnic group who live in Far North Queensland. Traditional language spoken by members of this tribe is the Yidiny language. An Anglican mission established in 1893 in Yidinji territory encouraged indigenous people to relocate there from homelands in the surrounding area. In 1957 the Yidinji refused to work in protest of poor the working conditions, poverty, and harsh administration. The Government of Queensland assumed control of the mission and eventually the Yidinji were allowed to assume self-government and were given control of the land.",,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottotorr1261 @Ethnotcs @WikiYidinj
12321,15.35,-86.91,,,15.84,-85.79,Central America,Central American Mainland,Belize/ Guatemala/ Honduras/ Nicaragua,Honduras Caribbean Coast,Garifuna,Garinagu: Black Caribs,Arawakan Peoples,,Caribbean Afro-Indigenous Peoples,Afro-Indigenous Peoples,Tropical Gardeners,1950,Monsoon,Am,I-Amazon; AH-Eastern Maritimes,scfal298; scfal495,1.0,,,,Garifuna,ISO 639-3: cab,gari1256,language,gari1256,araw1281,Belize; Guatemala; Honduras; Nicaragua,,"The Garifuna people, also known as the Garinagu, are descendants of Afro-Caribbean and Arawak/Carib people. Their original homeland was St. Vincent’s, where they were the dominant population until the British found it convenient to move them to Central America. They farm and fish in coastal Honduras, Belize, Nicaragua, and Columbia, and also have small businesses and successful professionals in metropolises like New York. The Garifuna are matrilocal and strongly affiliated with the traditions and rituals of their Afro-Caribbean heritage. They maintain a spiritual connection with their ancestors through a ritual called “Dugu.” Rites of healing, dancing, drumming, and communing with the spiritual world are facilitated with the help of a shaman.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottogari1256 @Ethnocab @WikiGarifuna
28282,18.34,-64.89,,,18.34,-64.73,Central America,E Caribbean,Lesser Antilles/ Leeward Islands,Virgin Islands,Virgin Islands,,Afro-Caribbean Creole,,Afro-Caribbean Peoples,Afro-Caribbean Peoples,Tropical Gardeners,1946-52,Tropical Savannah,Aw,,,1.0,,,,Virgin Islands Creole English,ISO 639-3: vic,virg1240,language,virg1240,indo1319,U.S. Virgin Islands,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottovirg1240 @Ethnovic @WikiUnited
62568,24.55,-104.65,,,24.93,-104.92,Central America,Mexico,C Mexico,Durango,Durango,,Durango Mestizo,,,Mexico Mestizos,,1947-50,Semi Arid Steppe Cold,BSk,,,1.0,,,,Mexican Spanish,,mexi1248,dialect,stan1288,indo1319,Mexico,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiDurango @Glottomexi1248
62502,20.09,-98.76,,,20.43,-98.97,Central America,Mexico,C Mexico,Hidalgo,Hidalgo,,Hidalgo Mestizo,,,Mexico Mestizos,,1947-50,Semi Arid Steppe Cold,BSk,,,1.0,,,,Mexican Spanish,,mexi1248,dialect,stan1288,indo1319,Mexico,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiHidalgo @Glottomexi1248
23255,20.61,-98.11,,,20.43,-98.97,Central America,Mexico,C Mexico,Hidalgo,Otomi,Hñähñu; Hñähño; Ñuhu; Ñhato; Ñuhmu,Oto-Pamean Oto-Manguean Peoples,,,Mexico Indigenous Peoples,Nuclear America,1947-65,Humid Subtropical,Cwa,,,1.0,,,,Mezquital Otomi,,mezq1235,language,mezq1235,otom1299,Mexico,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiOtomi @Glottomezq1235
62504,22,-99.01,,,22.42,-100.19,Central America,Mexico,C Mexico,San Luis Potosí,San Luis Potosí,Potosino,Huasteco Mestizo,,,Mexico Mestizos,,1960s,Semi Arid Steppe Hot,BSh,,,1.0,,,,Mexican Spanish,,mexi1248,dialect,stan1288,indo1319,Mexico,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiSanLuisPotosi @Glottomexi1248
21291,17.55,-99.51,,,17.6,-99.94,Central America,Mexico,S W Mexico,Guerrero,Guerrero,,Guerrero Mestizo,,,Mexico Mestizos,Nuclear America,1947-50,Humid Subtropical Oceanic Highland,Cwb,,,1.0,,,,Mexican Spanish,,mexi1248,dialect,stan1288,indo1319,Mexico,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiGuerrero @Glottomexi1248
21484,17.05,-96.72,,,17.88,-98.42,Central America,Mexico,S W Mexico,"Guerrero/ La Mixteca Reg, Oaxaca/ Puebla",Mixtec,Ñuù savi; Nayívi savi; Ñuù davi; Nayivi davi; Nudzahui,Mixtecan Oto-Manguean Peoples,,,Mexico Indigenous Peoples,Nuclear America,1956-59,Humid Subtropical Oceanic Highland,Cwb,,,1.0,,,,Juxtlahuaca Mixtec,,juxt1235,language,juxt1235,otom1299,Mexico,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiMixtec @Glottojuxt1235
21055,18.15,-96.57,,,17.0,-96.5,Central America,Mexico,S W Mexico,Sierra Madre de Oaxaca,Mazateco,Ha Shuta Enima; Mazatec,Popolocan Oto-Manguean Peoples,,,Mexico Indigenous Peoples,Nuclear America,1956,Humid Subtropical Oceanic Highland,Cwb,,,1.0,,,,Huautla Mazatec,,huau1238,language,huau1238,otom1299,Mexico,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiMazatec @Glottohuau1238
62500,20.66,-103.35,,,20.4,-103.95,Central America,Mexico,W Mexico,Jalisco,Jalisco,,Jalisco Mestizo,,,Mexico Mestizos,Nuclear America,1953; 1947-1950; 1960s,Humid Subtropical,Cwa,,,1.0,,,,Mexican Spanish,,mexi1248,dialect,stan1288,indo1319,Mexico,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiJalisco @Glottomexi1248
13399,46.86,103.85,,,44.34,113.62,Central Asia,E Central Asia,Eastern Steppe,E Mongolian Steppe,Chahar,Tsahar; Chakhar,Chahar Mongol,,,Mongol Peoples,Central Asia,1983,Semi Arid Steppe Cold,BSk,P-Central Asian,scfal1010,1.0,,,,Peripheral Mongolian,,peri1253,language,peri1253,mong1329,China,,"The Chahar were known to be part of the empire of the last great khan, Dayan Khan (1470-1543), of a united Mongolia.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiChahars @Glottoperi1253
16644,33.98,65.88,,,34.63,67.71,Central Asia,S Central Asia,Central Highlands,"Hazarajat Reg, Greater Khorasan",Hazara,,Hazara Iranian-Turco-Mongol,,,Iranian-Turco-Mongols,Old Eurasia,1956,Arid Cold Desert,BWk,PA-Middle East,scfal1150,1.0,,,,Hazaragi,ISO 639-3: haz,haza1239,language,haza1239,indo1319,Afghanistan,,"The Hazara are a Persian-speaking people who have historically been considered outsiders and have suffered discrimination as Shiite Muslims in a predominantly Sunni Muslim country. Their Asian features set them apart as an inferior caste. In rural areas men work as field hands and in the cities at menial jobs. Typically, extended families live together in one household and grandparents take an active role in raising grandchildren.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottohaza1239 @Ethnohaz @WikiHazaras
62305,31.34,114.71,,,31.03,120.82,East Asia,China,E China,S Jiangsu/ N Zhejiang,Suzhou,Suzhou Pingtan,Cantonese E Han,,,Han Chinese Peoples,Old Eurasia,1959; 1957-61; 1960s,Warm Oceanic Humid Subtropical,Cfa,,,1.0,,,,Suzhou,,suzh1234,dialect,wuch1236,sino1245,China,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottosuzh1234 @WikiSuzhou
62490,31.2,121.44,,,31.2,121.44,East Asia,China,E China,Shanghai,Shanghai Folk,,E Han,,,Han Chinese Peoples,Old Eurasia,1960s,Warm Oceanic Humid Subtropical,Cfa,,,1.0,,,,Shanghainese,,shan1293,dialect,wuch1236,sino1245,China,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottoshan1293 @WikiShanghai
20829,25.02,108.02,,,25.69,108.74,East Asia,China,S China,Nanzhao Plateau,Maonan,Anan; Tai-Kada; Kam-Sui,Kam-Sui,,,Tai Peoples,Old Eurasia,1983,Warm Oceanic Humid Subtropical,Cfa,,,1.0,,,,Maonan,ISO 639-3: mmd,maon1241,language,maon1241,taik1256,China,,"The Maonan people are farmers, but more than half their income comes from sidelines such as weaving bamboo-ware, raising beef cattle, making wooden articles and casting iron.Maonan people identify themselves as ""Anan"" which translates as ""those that live here"" or “locals”. This proposes that they are the aborigines in the area. The Maonan people practice Taoism (a religious or philosophical belief of Chinese basis that indicates living in harmony with the Tao) and Buddhism (a tradition that aims on personal spiritual development), and they revere several gods. Moreover, they also exercise numerous of superstitious religious activities. ",,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottomaon1241 @Ethnommd @WikiMaonan
62491,28.01,116.68,,,27.04,115.38,East Asia,China,S E China,Jiangxi,Jiangxi,,E Han,,,Han Chinese Peoples,Old Eurasia,,Warm Oceanic Humid Subtropical,Cfa,,,1.0,,,,Gan Chinese,ISO 639-3: gan,ganc1239,language,ganc1239,sino1245,China,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottoganc1239 @Ethnogan @WikiJiangxi
22248,27.46,100.18,,,27.3,99.49,East Asia,China,S W China,N W Yunnan,Naxi,Nakhi; Naqxi; Na-khi; Nashi; Nahi; Moxiayi; Mosha; Lomi,Qiangic S W Minorities,,,Qiangic Speaking Peoples,Warm Latitude Foragers,1983,Humid Subtropical Oceanic Highland,Cwb,,,1.0,,,,Naxi,ISO 639-3: nxq,naxi1245,language,naxi1245,sino1245,China,,"The ancestors of the Naxi were a nomadic tribe of Qiang people (ethnic group of China) from northern part of China. Between the 1st and the 10th century they migrated southward to Yunnan (province in southern China) and settled there. Naxi native music is hundreds of centuries old, and is now days, being actively kept alive by He Wen Guang (Chinese composer and singer), who writes and signs Nashi music in both traditional and modern forms. Historians say that in Lijiang between the 10th and 13th c., farming replaced livestock breeding as the main occupation of the Naxi. Their chief crops are rice, maize, wheat, potatoes, beans, hemp and cotton. The bend of the Jinsha River is heavily forested in Chinese fir, Korean and Yunnan pine and other valuable trees, and many herbs such as fritillary bulbs, Chinese caterpillar fungus and musk. Yulong Mountain is known as a ""flora storehouse."" Agricultural, handicraft, mineral, and livestock products led to prosperity and in the Middle Ages, slave-owning groups in Ninglang, Lijiang, and Weixi counties developed into a feudal caste of lords. The story of He Shun, a Dongba priest, who forbade his three sons to cut down more trees than they personally needed, in order not to anger the gods, illustrates the Naxi respect for nature. After 1949 cultural and social change came to the Nakhi, and the government encouraged logging by the Han army in Nakhi areas, which in turn led to a loss of influence of the traditional customs.",,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottonaxi1245 @Ethnonxq @WikiNakhi
23997,28.66,101.31,,,27.3,99.49,East Asia,China,S W China,N W Yunnan,Pumí,Pumi; Pei Er Mi; Peimi; Primi; Xifan; P'umi; Pimi; Primmi; Pruumi; P'ömi; P'rome,Qiangic S W Minorities,,,Qiangic Speaking Peoples,Chinese Minority,1983,Temperate Oceanic,Cfb,,,1.0,,,,Pumi,,pumi1242,family,NA_ASSIGN_ONCE_FAMILY-LEVEL_GLOTTOCODE_IS_RESOLVED,sino1245,China,,"The Pumi are related to the Tibetans and they are acknowledged as an official minority nationality unique to Yunnan (southern province of China), with a population of a little over than 30,000. Because of their Tibetan roots, the Pumi are mostly Tibetan Buddhists (a form of Mahayana Buddhism that developed in Tibet). They have traditionally revere nature and ancestors and a number of gods and spirits. Some exercise Taoism. Over 90 percent of Pumis farmed land scattered on hill slopes. Their major crops were maize, wheat, broad bean, barley, oats, Tibetan barley and buckwheat. They raised livestock, primarily cattle and sheep, and manufactured wool sweaters, linen, bamboo articles, liquor, charcoal and medicinal herbs. Hunting, bee keeping, pig and poultry raising figure in their economy.",,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottopumi1242 @WikiPumi
62310,22.53,99.93,,,22.85,99.79,East Asia,China,S W China,S W Yunnan,Lahu (China),Ladhulsi; Kawzhawd,Lahu S W Minorities,,,Loloish Speaking Peoples,Chinese Minority,1983,Dry Winter Humid Subtropical,Cwa,,,1.0,,,,Lahu,ISO 639-3: lhu,lahu1253,language,lahu1253,sino1245,China,,"A semi-nomadic people, the Lahu live in villages 4,000 feet or more above the ground and known for being easy going and friendly. The Lahu derived in south west China. The Lahu are believed to be connected to the Qiang (a name given to different groups of people at various historical time frames in ancient China) and they are one of the initial ethnic groups to be narrated in the Chinese historical record. Lahu of the hills Yunnan, Myanmar, Laos and Thailand practice gathering and slash and burn agriculture, grow dry rice and buckwheat, and raise corn for pigs. Men still hunt deer, wild pigs, pangolins, bear, and porcupines with crossbows and poisoned arrows. Land is not owned and is cultivated by whoever clears it; disputes are settled by headmen. The Lahu in Chinese and Yi areas in Yunnan tend to practice wetland rice agriculture and raise fruit trees. Irrigated rice land is often privately owned and is inheritable. In Thailand some Lahu work in the trekking and tourism industries. Others have relocated to places that are accessible to tourists. In China they are known for producing tea. Both groups raise tea, tobacco, sisal, cotton and opium as cash crops. Pigs are the primary source of meat and protein. Medicinal herbs and foods are collected in the forests. Also a significant population of Lahu people live in countries of China, eastern Myanmar (Burma), northern Thailand, northern Laos, and Vietnam.",,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottolahu1253 @Ethnolhu @WikiLahu
11380,25.61,100.26,,,27.64,104.16,East Asia,China,S W China,Yunnan-Guizhou Plateau,Bai,Bo; Baip; Minjia; Baipzix; Baip'ho; Baip yinl; Miep jiax; Pai; Po,Bai S W Minorities,,,Bai People,Chinese Minority,1983,"Dry Winter Humid Subtropical, Marine West Coast","Cwa, Cfb",,,1.0,,,,Northern Bai,ISO 639-3: bfc,nort2724,language,nort2724,sino1245,China,,"The Bai or Baip are an East Asian ethnic group. Baip people literally translates as 'white people' from Chinese. In 1956, the Chinese government named them the Bai nationality as it was prefered and requested by their desire. Yunnan-Guizhou Plateau of the Bai is crisscrossed with rivers, namely the Lancang, Nujiang and Jinsha. The river valleys, dense forests and vast tracts of land form a beautiful landscape and provide an abundance of crops, fruits, and fish. The autonomous prefecture around Lake Erhai is blessed with a mild climate and fertile land yielding two crops a year -- rice, winter wheat, beans, millet, cotton, rape, sugar-cane and tobacco. The forests have valuable stocks of timber, herbs of medicinal value and rare animals. Most Bai cultivate wet rice and various vegetables and fruits. The hill dwellers grow barley, buckwheat, oats, and beans.",,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottonort2724 @Ethnobfc @WikiBai
15780,22.56,104.71,,,27.64,104.16,East Asia,China,S W China,Yunnan-Guizhou Plateau,Gelao,Gelo; Klau,Kra S W Minorities,,,Tai Peoples,Chinese Minority,1983,Dry Winter Humid Subtropical,Cwa,,,1.0,,,,Gelao,ISO 639-3: gio,gela1261,language,gela1261,book1242,China,,"The Gelao people are an ethnic group of China and Vietnam. The Gelao people are often recognized to be the aboriginal inhabitants of Guizhou (southwestern part of China). The forefathers of the Gelao were the Liáo, who made up the population of the ancient Yelang kingdom (the 3rd century BC in what is currently western Guizhou province).  Also a big population of Gelao people live in Vietnam. The region occupied by the Gelao has complex landforms and a wet climate. They subsist mainly by agriculture: corn is grown on the hilly land and the plain fields have rice paddies.",,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottogela1261 @Ethnogio @WikiGelao
30052,35.83,137.95,,,35.58,136.88,East Asia,Japan,C Japan,Chubu Reg,Chubu,,Japanese Villagers,,,Japanese Peoples,Village Japan,1943,Humid Continental,Dfa,,,1.0,,,,Tōkai-Tōsan,,toka1245,dialect,nucl1643,japo1237,Japan,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottotoka1245 @WikiChubu
62406,38.93,139.87,,,39.26,140.8,East Asia,Japan,N E Japan,Tohoku Reg,Sakata,,Urban Japanese,,,Japanese Peoples,Old Eurasia,1963,Humid Continental,Dfa,,,1.0,,,,Yamagata,,yama1262,dialect,nucl1643,japo1237,Japan,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottoyama1262 @WikiSakata
30051,38.91,140.68,,,39.26,140.8,East Asia,Japan,N E Japan,Tohoku Reg,Tohoku,Ebisu,Emishi,,,Emishi People,Village Japan,1943,Humid Continental,Dfa,,,1.0,1.0,,,Tōhoku,,toho1244,dialect,nucl1643,japo1237,Japan,,The Emishi people were depicteded by various tribes. They constructed a unique approach of warfare where horse archery and hit-and-run tactics were very persuasive against the slower and weaker Japanese imperial army. Their unique tactics were very successful and there was no match to these battle styles.  ,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottotoho1244 @WikiTohoku @Lomax1966-72Minutage
62405,34.7,133.92,,,34.56,131.97,East Asia,Japan,S W Japan,Chugoku Reg,Okayama,,Urban Japanese,,,Japanese Peoples,Old Eurasia,1950-51,Warm Oceanic Humid Subtropical,Cfa,PA-East Asian Irrigation,scfal1069,1.0,,1.0,,Japanese,,nucl1643,language,nucl1643,japo1237,Japan,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiOkayama @Glottonucl1643 @ArensbergLomax1977Subsistence @Lomax1971-72Parlametrics
